"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"IMF.FAD:FM(2.0.0)","COD.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Congo, Democratic Republic of the","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","","181.616717","136.0422851","114.4640421","141.7589734","96.27997655","96.3028721","76.6339753","75.76060942","90.61666661","29.47861959","24.4398558","21.25970308","17.90739588","15.73208787","16.04686968","18.79200856","18.46960042","14.77776438","14.84711671","16.24489802","15.70265172","14.31481895","14.29345164","11.06199449","8.933853871","7.340099569","5.897828546","4.688700936","3.708386151"
"IMF.FAD:FM(2.0.0)","COD.G_X_G01_GDP_PT.A","OBS_VALUE","Congo, Democratic Republic of the","Expenditure, Percent of GDP","Annual","Units","","","","","","","2.512073837","2.78476404","2.147378498","2.489422086","4.258294018","4.17344595","9.185948372","8.110721911","8.279790111","8.453791964","8.781057086","10.0667067","12.38274101","15.35138909","13.69172661","13.40480937","11.94142226","12.93547123","15.23061181","13.92686079","10.35996042","11.72877558","13.32314502","12.55635433","13.78303744","17.46847202","17.3709976","16.17521171","15.53436117","15.48145354","15.52230418","15.66503307","15.72605146"
"IMF.FAD:FM(2.0.0)","COG.GGR_G01_GDP_PT.A","OBS_VALUE","Congo, Republic of","Revenue, General government, Percent of GDP","Annual","Units","22.88491003","20.08205629","21.53741398","20.08093161","21.20097242","24.91409004","25.86475005","19.907566","24.00639307","23.69168641","28.37254036","24.79313366","27.37852962","27.71470603","35.52779322","42.58771088","37.56809913","48.06263938","29.18910826","38.51445355","43.93786381","37.89273798","39.5423581","37.83012641","23.4830346","24.26436511","21.02869326","23.008464","24.4565953","20.00358605","22.56451182","31.79445913","26.53751264","26.49093495","25.79554161","25.24394361","25.04213267","24.62285421","24.46776566"
"IMF.FAD:FM(2.0.0)","COG.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Congo, Republic of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-11.19545205","-12.68441324","-11.30642929","-10.62698922","-6.379538956","9.195060399","3.667710097","-5.159991398","-4.745997859","1.046864035","-0.705858267","-7.341981696","0.365582583","3.325541757","13.40279368","15.95727855","8.986431279","23.89676581","4.755979122","15.51710743","16.06509503","7.235995846","-2.849273704","-10.73220658","-17.80514785","-14.54225268","-5.570996107","5.221873982","4.303832358","-1.104885442","1.629394878","8.948031423","3.575366504","4.85755328","3.556231092","2.995135576","3.786457016","4.37605269","5.414112466"
"IMF.FAD:FM(2.0.0)","COG.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Congo, Republic of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-3.314986457","-5.576826212","-4.664727","-0.169814289","5.884246783","9.885800809","4.114859056","-4.976268385","5.560249516","7.236099257","6.190870874","0.313332357","5.622974299","8.078810795","17.90900812","20.19945087","11.38669885","26.39667103","6.079018265","16.33330831","16.14506708","7.247066086","-2.650847705","-10.55017522","-17.15931295","-12.69908166","-4.009293056","6.95864617","7.221565962","0.103199162","3.686203171","11.48218372","6.621119121","7.412242681","6.226547163","5.631354318","6.165287373","6.584771266","7.40455512"
"IMF.FAD:FM(2.0.0)","COG.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Congo, Republic of","Gross debt, Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","145.0197886","180.0824742","163.5131711","185.3095807","122.591075","99.75153829","94.72486682","93.75744544","69.5980215","83.83552452","43.48701021","34.389938","30.19758088","33.93693309","42.32297044","74.1840971","84.63528699","88.47887262","71.223092","77.60470016","102.5136452","97.76442131","92.50202513","100.8373789","94.60524059","89.39245802","83.55303404","76.94909324","69.111731","59.4864897"
"IMF.FAD:FM(2.0.0)","COG.G_X_G01_GDP_PT.A","OBS_VALUE","Congo, Republic of","Expenditure, Percent of GDP","Annual","Units","34.08036208","32.76646953","32.84384328","30.70792083","27.58051138","15.71902964","22.19703996","25.0675574","28.75239093","22.64482237","29.07839862","32.13511536","27.01294704","24.38916427","22.12499954","26.63043233","28.58166786","24.16587356","24.43312914","22.99734613","27.87276878","30.65674214","42.39163181","48.56233299","41.28818245","38.80661779","26.59968936","17.78659002","20.15276294","21.1084715","20.93511694","22.8464277","22.96214613","21.63338166","22.23931051","22.24880804","21.25567565","20.24680153","19.05365319"
"IMF.FAD:FM(2.0.0)","COL.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Colombia","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","","","","","","","","1.256581552","0.58075249","1.633318243","1.599050516","2.332846953","1.547086785","1.140958581","1.849128005","-0.52253655","-0.778201961","-0.128302617","1.736088907","0.482570104","-0.756564845","-2.082196675","-0.620564533","-0.326719652","-1.912418684","0.127609984","-2.315378841","-4.000251893","-2.853941719","1.156578411","1.393823196","1.100350785","0.798867248","0.970058064","0.846572646","0.746985438"
"IMF.FAD:FM(2.0.0)","COL.GGCB_G01_PGDP_PT.A","OBS_VALUE","Colombia","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","","","","","","","","-2.934401909","-3.10291098","-2.281320499","-1.064013501","0.284265526","-1.133782179","-1.569104126","-0.320144674","-2.11322263","-2.792331309","-2.220110723","0.0695","-1.504866549","-2.366446645","-3.909129059","-2.550346555","-2.302914018","-4.055143196","-2.331040097","-4.709269923","-6.69942157","-6.716350972","-2.641216801","-2.797728355","-2.774965699","-2.827749782","-2.609766136","-2.375442076","-2.061418954"
"IMF.FAD:FM(2.0.0)","COL.GGR_G01_GDP_PT.A","OBS_VALUE","Colombia","Revenue, General government, Percent of GDP","Annual","Units","18.033489","18.33378037","19.75486165","20.42587213","21.1888542","22.56464293","22.9401595","22.46756918","22.8825453","23.63259684","24.78790953","24.61172319","25.30157694","25.31018536","25.86848342","27.44851267","27.34239242","28.47055074","28.24016968","27.04750214","28.24043349","29.24742487","28.9776188","29.51716554","27.75716232","27.71973267","26.82497218","29.9902423","29.39708415","26.58812616","27.21651027","27.76382019","32.31353898","30.60543455","29.79081101","29.44610234","29.6375506","29.62376827","29.61331743"
"IMF.FAD:FM(2.0.0)","COL.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Colombia","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","0.349416905","-0.0669","-0.239768753","-0.137915908","-0.998152454","-2.493868941","-3.225456464","-3.862567258","-5.365070977","-2.935578379","-2.707566698","-3.45079738","-2.701269374","-1.310571281","-0.02077113","-0.992650981","-0.819775092","0.0418","-2.674047345","-3.302779368","-1.992981679","0.154783882","-1.020743069","-1.744079315","-3.520227099","-2.273959629","-2.495518534","-4.667652038","-3.481777428","-6.953660435","-7.085186437","-6.169847195","-2.724099281","-3.285298135","-3.073081437","-2.835513819","-2.616931664","-2.38196423","-2.067078907"
"IMF.FAD:FM(2.0.0)","COL.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Colombia","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","3.385217006","2.663719592","2.083182685","1.71808133","0.927782811","-0.215322659","-1.064379939","-1.071295854","-2.211959899","0.77552254","1.504257699","0.294891785","1.288834489","1.386932065","2.061914357","1.692459172","1.845594995","2.200025874","-1.051502876","-1.251593268","0.089","1.821045499","0.947355361","-0.160525453","-1.714858803","-0.350689526","-0.496989558","-2.49255986","-1.011068769","-4.390010133","-4.351645985","-2.356489234","1.09175509","0.973121442","0.844213706","0.801060665","0.972721512","0.848897046","0.749036406"
"IMF.FAD:FM(2.0.0)","COL.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Colombia","Net debt, Percent of GDP","Annual","Units","","","","","","","","","","31.56180866","33.25608263","40.65512161","37.70886885","32.70834659","28.13793732","25.43904714","22.61055721","22.43195611","26.30838971","28.4933588","27.18002859","24.79408322","26.86556944","32.91908776","42.08106617","38.61118757","38.64246155","43.06443594","43.05464024","54.62418749","54.13852104","51.38214285","44.39085032","48.28167525","49.16689675","49.59662412","49.58027577","49.32106019","48.77809384"
"IMF.FAD:FM(2.0.0)","COL.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Colombia","Gross debt, Percent of GDP","Annual","Units","","","","","","","25.25240107","27.44223471","33.96861149","37.97217709","41.07851047","47.52608381","45.02134186","41.46550593","38.53238143","35.96917614","32.663175","32.38235112","35.38676423","36.49710686","35.78350663","33.9666287","37.59225835","43.31889375","50.41909805","49.79637447","49.43631279","53.58409541","52.4009547","65.67405678","64.03920479","60.05542634","52.52369772","54.41206464","55.55530812","55.69549279","55.37806739","55.16520262","54.50014011"
"IMF.FAD:FM(2.0.0)","COL.G_X_G01_GDP_PT.A","OBS_VALUE","Colombia","Expenditure, Percent of GDP","Annual","Units","17.68407209","18.40064661","19.9946304","20.56378804","22.18700665","25.05851187","26.16561596","26.33013644","28.24761628","26.56817522","27.49547623","28.06252057","28.00284632","26.62075664","25.88925455","28.44116365","28.16216752","28.42873316","30.91421702","30.35028151","30.23341517","29.09264099","29.99836187","31.26124486","31.27738942","29.9936923","29.32049071","34.65789434","32.87886158","33.54178659","34.3016967","33.93366739","35.03763826","33.89073269","32.86389244","32.28161616","32.25448227","32.0057325","31.68039634"
"IMF.FAD:FM(2.0.0)","COM.GGR_G01_GDP_PT.A","OBS_VALUE","Comoros, Union of the","Revenue, General government, Percent of GDP","Annual","Units","17.69499808","18.37716199","17.55919233","18.09894758","14.26386389","12.09788922","13.24646327","11.07743938","11.00850624","8.608737957","10.86522543","12.11519346","10.7144888","10.73359471","11.76322645","10.94786352","11.88441569","13.66449224","14.02163704","17.47120151","14.07838815","16.82151029","25.31518186","14.19978821","21.65714035","13.38554551","18.75172243","17.82058956","15.84420098","18.25076709","17.13784626","14.3043998","17.33996933","17.22198968","15.77124244","16.18781332","16.90411301","16.86653959","17.92087909"
"IMF.FAD:FM(2.0.0)","COM.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Comoros, Union of the","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-2.258100403","-1.991889327","1.274533237","-3.704007163","-4.133612121","-3.429947603","-1.301930879","-2.006342822","-0.456720394","-1.138908916","-2.129254879","-2.146327554","-2.045397099","-0.979899748","0.0324","-1.506793926","-1.179359699","-1.46445637","0.359637894","4.204039401","0.861227187","1.961578352","10.48854181","-0.328023758","2.598192136","-5.520383092","-0.0978","-1.346950471","-4.295125251","-0.516296336","-2.813701941","-3.973772508","-4.481523178","-3.358754365","-2.409483886","-2.191094967","-1.405179251","-1.616410278","-0.851702561"
"IMF.FAD:FM(2.0.0)","COM.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Comoros, Union of the","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-1.511237591","-1.402787283","1.8791964","-3.008964644","-3.580557275","-2.912991772","-0.7428004","-1.409310252","0.0971","-0.607655197","-1.472017525","-1.545712699","-1.443829792","-0.459336089","0.487885208","-1.08258693","-0.89217756","-1.048686204","0.69455457","4.511582436","1.124413413","2.212851779","10.59913763","-0.267531804","2.682912637","-5.432997388","-0.0303","-1.251643948","-4.131332625","-0.265502297","-2.509844274","-3.77534327","-4.165707717","-2.959157876","-2.061083843","-1.974864279","-1.173565857","-1.432547884","-0.628475211"
"IMF.FAD:FM(2.0.0)","COM.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Comoros, Union of the","Gross debt, Percent of GDP","Annual","Units","104.0753934","101.1768687","95.9175999","87.96202505","77.86442325","75.52521867","71.05432488","69.53640831","64.6235982","60.81816916","53.04625719","48.23870378","44.49779112","42.44646033","39.86459967","38.47897693","35.61557117","33.21703212","31.72957409","30.4586217","27.66820289","25.07315982","10.27714616","11.82349264","14.27407234","16.16157231","18.93443665","17.02187383","21.22883578","24.31549148","26.27578132","28.07262687","33.23202773","35.53763541","36.25702164","36.49860362","35.8332577","35.44108874","34.78557858"
"IMF.FAD:FM(2.0.0)","COM.G_X_G01_GDP_PT.A","OBS_VALUE","Comoros, Union of the","Expenditure, Percent of GDP","Annual","Units","19.95309848","20.36905132","16.2846591","21.80295475","18.39747602","15.52783682","14.54839415","13.0837822","11.46522663","9.747646872","12.9944803","14.26152101","12.75988589","11.71349446","11.73086869","12.45465745","13.06377539","15.12894861","13.66199915","13.26716211","13.21716097","14.85993194","14.82664004","14.52781197","19.05894821","18.90592861","18.84948264","19.16754003","20.13932623","18.76706343","19.9515482","18.2781723","21.82149251","20.58074404","18.18072632","18.37890828","18.30929227","18.48294987","18.77258165"
"IMF.FAD:FM(2.0.0)","CPV.GGR_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Revenue, General government, Percent of GDP","Annual","Units","","","","","35.49567859","30.64369956","27.77274119","30.08325342","25.39855196","24.30226948","24.59046645","28.58698816","26.50079052","31.2066994","28.84651092","32.26545104","35.09547853","34.85822674","28.21517609","26.11116693","23.36658811","22.21708008","22.37710155","20.83543153","24.53994062","23.91918042","25.34860667","25.17509713","25.88496261","25.23772756","23.91009316","22.40808604","25.23030847","27.70757008","26.17953621","25.44683017","26.08258775","25.98250485","25.53715082"
"IMF.FAD:FM(2.0.0)","CPV.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","-11.83698811","-12.4034022","-11.49035569","-3.564365551","-11.46251416","-17.84043071","-6.465281072","-7.837537662","-4.858563465","-3.990901033","-6.286896879","-5.782025051","-1.156804168","-1.883678863","-5.930250171","-9.596677752","-6.975537967","-9.363887359","-8.489741221","-6.933502566","-4.156998755","-2.728432","-2.634577724","-2.363837441","-1.616939863","-9.289564909","-7.71514843","-4.262195625","-0.275420515","-3.241965598","-2.123929458","-1.162923879","-0.443137228","-0.461961815","-1.000603122"
"IMF.FAD:FM(2.0.0)","CPV.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","-11.59945252","-10.43388829","-9.525359978","-0.967398302","-11.24441376","-15.89501459","-5.850115572","-6.451345311","-3.415588635","-1.845969915","-4.576271285","-4.385733463","0.133751039","-0.51691838","-5.061257936","-8.290776557","-5.692256211","-7.803693124","-6.8728913","-5.196547917","-1.80052369","-0.457212496","-0.332830912","-0.131470823","0.576254704","-6.667150874","-5.465330492","-2.016900768","1.917284759","-1.027160658","-0.059","0.927210732","0.934777335","1.001158338","0.401783828"
"IMF.FAD:FM(2.0.0)","CPV.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Net debt, Percent of GDP","Annual","Units","","","","","","","","79.24515923","67.62424228","80.57085425","77.9361954","80.01098434","85.23164678","88.16141689","84.29517758","84.52698659","72.72718794","70.71656661","58.98461502","58.90229416","65.75790239","79.26239815","89.3451155","100.2751267","109.2709131","109.4739259","107.0724063","105.104387","101.2963855","134.876064","138.8110939","114.6646115","103.6406136","101.2632368","97.71656354","92.60058134","86.90958557","82.19589237","78.22819922"
"IMF.FAD:FM(2.0.0)","CPV.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Gross debt, Percent of GDP","Annual","Units","","","","","","","","82.22778428","69.96777826","82.63675912","79.913842","82.54842152","87.85881822","90.89337272","89.37370592","88.69079501","79.84595144","76.53505247","65.53790013","66.15117692","71.55955677","82.93729163","93.47598572","105.5893027","115.5708127","115.4032188","112.7570576","112.001438","109.4305907","148.0532845","153.090339","127.4956911","115.3766671","112.2424256","107.991738","102.2295467","95.93623741","90.6645963","86.1764436"
"IMF.FAD:FM(2.0.0)","CPV.G_X_G01_GDP_PT.A","OBS_VALUE","Cabo Verde","Expenditure, Percent of GDP","Annual","Units","","","","","47.33266671","43.04710176","39.26309687","33.64761898","36.86106612","42.14270019","31.05574753","36.42452582","31.35935399","35.19760044","35.1334078","38.04747609","36.2522827","36.7419056","34.14542626","35.70784468","30.34212608","31.58096744","30.86684278","27.76893409","28.69693938","26.64761242","27.98318439","27.53893457","27.50190248","34.52729247","31.62524159","26.67028166","25.50572899","30.94953568","28.30346567","26.60975405","26.52572498","26.44446667","26.53775394"
